titel,url,code,pageID
ゲオルク・フォン・デア・ガーベレンツ,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/48842,ja,3574816
ドイツ東洋学会,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/2327,ja,3588149
古ジョージア語,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/6444135,ja,4160514
カール・フリードリヒ・ゲルトナー,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1254323,ja,3533411
ハンス・バウアー (セム学者),http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/680588,ja,3611928
ハンス・バウアー (セム学者),http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/586149,ja,3611928
ハンス・バウアー (セム学者),http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1067433,ja,3611928
ハンス・バウアー (セム学者),http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1111428,ja,3611928
ハンス・バウアー (セム学者),http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1111550,ja,3611928
ハンス・バウアー (セム学者),http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1111699,ja,3611928
Wikipedia:良質な記事/良質な記事の選考/星座の書 20190812,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-19654,ja,3987523
ヴィライェト,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,ja,3489004
ワーリー,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,ja,4206816
Участник:Неполканов/Черновик,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/79641?query=peringer,ru,4463165
Милитаризация караимской истории,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/79641?query=peringer,ru,5035518
Палайский язык,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/66345,ru,1056242
Калансуа,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/56942,ru,1454381
Праиндоевропейский язык,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/50012,ru,77683
"Захаров, Иван Ильич",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/86432,ru,49604
"Куглер, Франц Ксавьер",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/structure/108843,ru,7286577
"Куглер, Франц Ксавьер",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/structure/109258,ru,7286577
Религия Урарту,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/93315,ru,1912646
Тайная история,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/94077,ru,2528469
Халды,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/93315,ru,1770583
Ханбалитский мазхаб,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/63835,ru,1379712
Баязид I,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/94026,ru,204937
Обсуждение участника:Матиола,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/94026,ru,7442302
Абу Сулейман аль-Хаттаби,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/150686,ru,8184939
"Фой, Вилли Карл Макс Эмиль",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/62889,ru,7276130
"Фой, Вилли Карл Макс Эмиль",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/62891,ru,7276130
"Фой, Вилли Карл Макс Эмиль",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/62959,ru,7276130
"Фой, Вилли Карл Макс Эмиль",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/62998,ru,7276130
"Фой, Вилли Карл Макс Эмиль",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/62972,ru,7276130
"Фой, Вилли Карл Макс Эмиль",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/63210,ru,7276130
"Фой, Вилли Карл Макс Эмиль",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/63213,ru,7276130
"Фой, Вилли Карл Макс Эмиль",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/63290,ru,7276130
Книга Юбилеев,http://menadoc.bibliothek.uni-halle.de/download/pdf/21024?name=Die%20Chronologie%20im%20Buche%20der%20Jubil%C3%A4en,ru,275926
Обсуждение:Корюн,http://menadoc.bibliothek.uni-halle.de/inhouse/content/pageview/6484735?query=koriun%20,ru,1874375
Монастырь Мар Барсаума,http://menadoc.bibliothek.uni-halle.de/inhouse/content/structure/4896417,ru,8435026
Википедия:К оценке источников/Архив/2020/3,http://menadoc.bibliothek.uni-halle.de/iud/content/pageview/275032,ru,8430022
Артукогуллары,http://menadoc.bibliothek.uni-halle.de/iud/content/structure/274989,ru,1928963
Артук бен Эксюк,http://menadoc.bibliothek.uni-halle.de/iud/content/structure/274989,ru,8387037
Сукман бен Артук,http://menadoc.bibliothek.uni-halle.de/iud/content/structure/274989,ru,8421589
Якути (Артукид),http://menadoc.bibliothek.uni-halle.de/iud/content/structure/274989,ru,8422389
Осада Антиохии,http://menadoc.bibliothek.uni-halle.de/iud/content/structure/274989,ru,234021
Битва при Харране,http://menadoc.bibliothek.uni-halle.de/iud/content/structure/274989,ru,232157
Иль-Гази бен Артук,http://menadoc.bibliothek.uni-halle.de/iud/content/structure/274989,ru,8541469
Битва на Кровавом поле,http://menadoc.bibliothek.uni-halle.de/iud/content/structure/274989,ru,238934
Дубайс ибн Садака,http://menadoc.bibliothek.uni-halle.de/iud/content/structure/274989,ru,8690980
Садака ибн Мансур,http://menadoc.bibliothek.uni-halle.de/iud/content/structure/274989,ru,8690981
"Лейк, Перси Генри Ноэль",http://menadoc.bibliothek.uni-halle.de/landau/content/titleinfo/188193,ru,7041704
Тюркологический алфавит,http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/782645,ru,4118571
Цахурская письменность,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1028748,ru,5602100
Рудановский,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/920364,ru,947818
Мальтийский язык,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/920364,ru,14961
Jōkamachi,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/92539,pt,4018803
Mordechai Finzi,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/22005,pt,5974417
Teoria das ideias,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/93820,pt,2658217
Tachelhit,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/62778,pt,3513671
Tachelhit,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/63781,pt,3513671
Macrocosmo e microcosmo,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/152131,pt,6558911
Zeitschrift der Deutschen Morgenländischen Gesellschaft,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/structure/2327,it,4960918
Deutsche Morgenländische Gesellschaft,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/150669,it,3493074
Brahman,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/93820,it,61563
Ya'qub ibn Tariq,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/21506,it,5620310
Turandot (personaggio),http://menadoc.bibliothek.uni-halle.de/download/pdf/93552?name=Turandot%20in%20Persien,it,8436346
Utente:Croberto68/Fonti,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/1492129,it,3388851
Arcidiocesi di Nisibi,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/1492129,it,3808962
Diocesi di Anbar,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/1492129,it,3720486
Diocesi di Hirta,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/1492129,it,3942122
Arcidiocesi di Edessa di Osroene,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/1492129,it,3809054
Arcidiocesi di Beth Lapat,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/1492129,it,5211889
Diocesi di Kaskar,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/1492129,it,3720528
Arcidiocesi di Rew-Ardashir,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/1492129,it,3720582
Eparchia di Mardin dei Caldei,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/1492129,it,3198354
Eparchia di Seert dei Caldei,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/1492129,it,3198387
Eduard Sachau,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/770021,it,4695252
Cronaca di Arbela,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/770021,it,5190451
Eduard Sachau,"http://menadoc.bibliothek.uni-halle.de/ssg/search/field?vl.person=Sachau,%20Eduard",it,4695252
Editto di Gülhane,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,it,8742599
恆星之書,http://menadoc.bibliothek.uni-halle.de/content/titleinfo/459362,zh,5970854
الطيرة,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/56966,ar,127809
جند (تركستان),http://menadoc.bibliothek.uni-halle.de/inhouse/content/pageview/5014558,ar,1826109
سكة حديد بغداد,http://menadoc.bibliothek.uni-halle.de/landau/content/tpage/213121,ar,1103811
مستخدم:الدبوني/كتب,http://menadoc.bibliothek.uni-halle.de/ssg,ar,1942841
عبد الله عبد العاطي النجار,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-94281,ar,5942022
المسيحية في سوريا,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,ar,211968
بحث کاربر:Behaafarid/بایگانی ۶۷,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/40972,fa,505615
فرانتس هاینریش وایسباخ,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/40973,fa,621596
سنگ‌نوشته مهرنرسه,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/67932,fa,668852
آرامگاه کوروش بزرگ,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/40973,fa,506595
هرمان رکندورف,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/35892,fa,3672871
آرامگاه کوروش بزرگ,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/40972,fa,506595
بحث:ابوحفص سغدی,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/79147,fa,2846803
ویکی‌پدیا:نظرخواهی برای حذف/جشن هزاره فردوسی در برلین,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/structure/70881,fa,518036
نشریه انجمن شرق‌شناسی آلمان,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/structure/2327,fa,518224
جشن هزاره فردوسی در برلین,http://menadoc.bibliothek.uni-halle.de/download/pdf/93244?name=Die%20Firdosi-Feier%20in%20Berlin,fa,527345
جشن هزاره فردوسی در برلین,http://menadoc.bibliothek.uni-halle.de/download/pdf/93245?name=Rede,fa,527345
بحث:فاطمه معصومه,http://menadoc.bibliothek.uni-halle.de/iud/content/titleinfo/353652,fa,115237
هرمان رکندورف,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/885512,fa,3672871
Tetragram,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/27793,pl,2786105
Jakob Philipp Fallmerayer,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1347096,pl,3713109
Jakob Philipp Fallmerayer,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/998770,pl,3713109
Al Hudaydah (stad),http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/131067,nl,1528197
Qalansawe,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/56952,nl,5086081
Qalansawe,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/56953,nl,5086081
Amin bin Hasan al-Madani,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/933312,nl,4370553
Syuaib,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/55820,id,14489
"Tira, Israel",http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/64048,id,1515000
Qalansawe,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/64048,id,1515006
Taqiyyah,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/63682,id,2171044
Teori bentuk,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/93820,id,2499429
Dinasti Hamdaniyah,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/20945,id,2646376
Dinasti Hamdaniyah,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/20980,id,2646376
Tripiṭaka Taishō,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/93250,id,3026985
Qatadah bin Da'amah,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/551547,id,1826248
Халдейська релігія,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/,uk,517661
Генрі Роулінсон,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/103855,uk,1135400
Історія оптики,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/30949,uk,3411917
Хамданіди,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/20945,uk,1567938
Хамданіди,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/20980,uk,1567938
Таквім-і векаї,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,uk,3764244
Османська імперія,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,uk,123000
הנס באואר,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/93375,he,1220966
אנטון ספיטלר,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/884273,he,1941087
אכלה ואכלה,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/21361,he,1530307
חידת שמשון,http://menadoc.bibliothek.uni-halle.de/download/pdf/64193?name=Zu%20Simsons%20R%C3%A4tsel%20in%20Richter%20Kapitel%2014,he,553235
אליהו יוסף שמאע,http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/638957,he,1325734
אקומאן,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/523279,he,1503572
Somaliska,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/21490,sv,96246
Phục bích tại châu Á,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-18522,vi,15999686
Carl Schoy,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/67998,ca,1728094
Taqiyya,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/63682,ca,1491661
Religió d'Urartu,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/93315,ca,1681544
Claude de Visdelou,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/4128,no,190934
Al-Mamun,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/150596,no,1467527
Bayezid II,http://menadoc.bibliothek.uni-halle.de/iud/content/titleinfo/318662,no,148875
Tanzimat,http://menadoc.bibliothek.uni-halle.de/iud/content/titleinfo/290322,no,1329298
Tanzimat,http://menadoc.bibliothek.uni-halle.de/iud/content/titleinfo/310264,no,1329298
Tyrkerfaren,http://menadoc.bibliothek.uni-halle.de/iud/content/titleinfo/364831,no,1743444
Dharmarakșas oversettelse av Lotussūtraen,http://menadoc.bibliothek.uni-halle.de/iud/periodical/pageview/1329553,no,1677007
Ar-Raqqah,http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/250206,no,516025
Abd al-Rahman al-Sufi,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/459362,no,1025991
Georg August Wallin,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/20774,fi,198969
Hadith,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/350925,fi,230343
Islamin suhtautuminen muihin uskontoihin,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/350925,fi,412975
Kâtip Çelebi,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1378809,fi,1575537
Ignaz Goldziher,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/402431,fi,1612955
Ignaz Goldziher,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/350925,fi,1612955
Šaria,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/350925,fi,105512
Medinan perustuslaki,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/350925,fi,1619750
Islam ja naiset,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/350925,fi,484484
Gustav Haloun,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/93809,hu,1174924
Szerkesztő:KaroliFilosz/próbalap,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/77234,hu,1220571
Günther Debon,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/1136004,hu,1227083
Alternatív elméletek a magyar nyelv rokonságáról,http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/779095,hu,65091
Azázél,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1161474,hu,1716182
Farabî bibliyografyası,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/107289,tr,1570091
Gustav Haloun,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/93809,tr,1701265
Yakub bin Tarık,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/21506,tr,1750785
Toju ağzı,http://menadoc.bibliothek.uni-halle.de/download/pdf/150238,tr,1603410
Feyzullah Değerli,http://menadoc.bibliothek.uni-halle.de/landau/content/pageview/232664,tr,1183712
Cumhuriyet Senatosu (Türkiye),http://menadoc.bibliothek.uni-halle.de/landau/content/pageview/191206,tr,58388
Erbil Vakayinamesi,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/770021,tr,2205415
Kânûn-ı Esâsî,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,tr,70268
Konstantinos Photiadis,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,tr,2545821
Grigori Aristarhi,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,tr,2630192
Dimitris Nikolaidis,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,tr,2630288
Vilaietul Bosniei,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,ro,2498478
Kaza,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,ro,2502746
Συζήτηση Βικιπαίδεια:Πρεσβεία,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,el,6716
আলোকবিজ্ঞানের ইতিহাস,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/30949,bn,953238
মধ্যযুগীয় ইসলামী বিশ্বের চিকিৎসা,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/48026,bn,752317
লোকমা,http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/821883,bn,902716
Vaŝukkani,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/153059,eo,488361
Deutsche Morgenländische Gesellschaft,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/150669,eo,351885
Рајнхард Шулце,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/141006,sr,1984669
Indoeuropiečių prokalbė,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/50012,lt,32885
Heinrich Friedrich von Diez,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/761047,sk,599939
Heinrich Friedrich von Diez,"http://menadoc.bibliothek.uni-halle.de/ssg/search?maximumRecords=100&operation=searchRetrieve&query=bib.personalName%3D%22Diez,+Heinrich+Friedrich+von%22+and+vl.domain%3Dssg+sortBy+relevance/desc",sk,599939
Абдаллах ал-Мамун,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/150596,bg,545837
Юлиус Велхаузен,http://menadoc.bibliothek.uni-halle.de/inhouse/content/titleinfo/222219,bg,315632
Турски страх,http://menadoc.bibliothek.uni-halle.de/iud/content/titleinfo/364831,bg,653513
Газали,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/235697,bg,67358
Šejh-ul-islam,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,hr,652378
Khilafah Hamdan,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/20945,ms,836813
Khilafah Hamdan,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/20980,ms,836813
یعقوب بن طارق,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/21506,ur,720907
จักรวรรดิออตโตมัน,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,th,52047
Tira i Israel,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/56966,nn,301258
Qalansawe,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/56952,nn,301415
Qalansawe,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/56953,nn,301415
Tira i Israel,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/64048,nn,301258
Qalansawe,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/64048,nn,301415
Jaljulia,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/64048,nn,301672
Lingua somalí,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/structure/19731,gl,115238
Elnur Kəlbizadə,http://menadoc.bibliothek.uni-halle.de/menalib/content/titleinfo/3587161,az,479524
Qars vilayəti,http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/1078751,az,389527
Qars vilayəti,http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/1078752,az,389527
Šejhul-islam,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,bs,466406
ഒട്ടോമൻ സിവിൽ കോഡ്,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,ml,534173
Jakut el-Hamaui,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/21259,sq,263331
Henricus Rawlinson,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/103855,la,293331
Tabula Rosettana,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/20555,la,96924
Hieroglyphicorum Aegyptiorum interpretatio,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/20555,la,97237
Gulielmus Wright (orientalista),http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/810592,la,295071
Список на султани на Османлиското Царство,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,mk,207652
Ernst Herzfeld,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/56340,sh,4599556
Ernst Herzfeld,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/60608,sh,4599556
Ernst Herzfeld,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/67904,sh,4599556
Razgovor:Tukija,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/63682,sh,4577168
Domaaki,http://menadoc.bibliothek.uni-halle.de/download/pdf/1415452?name=Two%20Varieties%20of%20Domaak%C3%AD,oc,175327
Lokma,http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/821883,jv,171017
Bayezid II.,http://menadoc.bibliothek.uni-halle.de/iud/content/titleinfo/318662,als,59013
Fest des Fastenbrechens,http://menadoc.bibliothek.uni-halle.de/iud/content/titleinfo/269432,als,64431
Diskussion:Wiedergeburt,http://menadoc.bibliothek.uni-halle.de/iud/content/titleinfo/306073,als,19859
Ar-Raqqa,http://menadoc.bibliothek.uni-halle.de/ssg/content/pageview/250206,als,58121
Al-Ghazali,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1054063,als,47811
Al-Ghazali,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/235697,als,47811
Diskussion:Samaritaner,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1393628http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1393628,als,67648
Diskussion:Schāhnāme,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/523279,als,71904
Կալանսուա,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/56942,hy,958902
Abd ar-Rahman as-Sufi,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/459362,lb,103945
Ҳуруфи тсахурӣ,http://menadoc.bibliothek.uni-halle.de/ssg/content/titleinfo/1028748,tg,283035
Maledivn,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/pageview/149409,bar,33352
Semitische Sprochn,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/structure/136078,bar,128246
Semitische Sprochn,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/150558,bar,128246
Йоханнес Бенцинг,"http://menadoc.bibliothek.uni-halle.de/dmg/search/field?vl.person=Benzing,%20Johannes",cv,12281
अटोमन साम्राज्य,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,ne,99057
Iqbayliyen,http://menadoc.bibliothek.uni-halle.de/download/pdf/994288?name=Weisheit,kab,7276
Daular Usmaniyya,http://menadoc.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:5-91645,ha,12639
یعقوب بن طارق,http://menadoc.bibliothek.uni-halle.de/dmg/periodical/titleinfo/21506,pnb,68496
